Temperature,RH,Ws,Rain,FFMC,DMC,DC,ISI,BUI,FWI,Classes
41.064004314554865,55.0737191619813,17.091839417014643,15.546226696654012,46.80891321089207,63.15195199922915,116.89345340819732,17.281940341765843,15.915273785066985,17.997947136487156,not fire
23.801172555717258,44.56345349509506,17.66506741583093,1.22243486972431,93.23569764407313,6.043795976594001,184.22970788728267,15.417177341695904,52.916577599281986,27.969053631293065,fire   
30.99591578748249,72.80842026327002,20.843423214210503,8.589755934083382,55.242200916952456,52.44641265942619,47.48270263198126,6.658167286355956,8.343262781383501,16.929626033985638,fire   
22.30440969896719,72.08454750327854,18.412680609120663,2.1046662524767172,36.123103925129335,63.46072544132987,157.6328014253679,18.218468405678827,36.454390797091136,29.722319201968048,not fire   
38.28984064113023,73.45462892576322,26.94033955426887,8.134193049914241,73.91675732330131,30.413305255508018,129.25022992137787,18.410890141012313,36.52715586337039,13.73356540182984,fire   
30.64660141927355,78.90595156677244,20.711662352248045,3.2313620754124694,90.1695575944608,50.59963901670332,179.79870637367787,9.194831878992133,45.44460769980319,19.908551964597322,fire   
28.27888031596232,41.84454831374532,17.75114236947715,4.2197093441192814,89.75784554574598,38.42767453719939,45.698682034322,17.603102740229083,32.76008790260118,3.1052781321758447,not fire   
28.57295836917516,64.93208689136472,8.887934900623977,1.95804416650069,55.253671383687866,37.1422047396471,147.9182053268773,8.831639994364968,48.799229253256556,24.832248529298088,fire   
30.222288020357134,31.78910963942367,12.825051066807976,14.406357774896012,92.82200515874294,46.74779046752468,95.52442528478295,10.003392375421232,48.23882577725788,27.029308524634903,not fire   
29.952933429810635,42.340099764724854,26.160948180324326,8.054904365784267,54.03772040875758,41.53852179548018,63.63073528489912,0.8141112844266646,36.81587999079297,7.4520526519586765,fire   
29.813669873494295,48.06181922824264,21.31576257949457,7.620424795086247,95.0627959902715,29.672954543226272,65.60395346848988,16.324269746205346,50.99899531502199,21.21965462488848,fire   
34.457919302394565,68.17772786068019,17.367048973704403,3.1942308600444624,76.57296940167764,5.910867937109835,187.28312410859695,1.39830524095292,38.71890789831292,15.696395801117525,fire   
34.01258972637233,70.72397561337117,19.049544654535794,6.8032146707246905,61.313209212231605,50.63269677659884,110.3424650134324,10.433127313696458,49.275314613580704,11.500620286339773,fire   
30.808459023490343,34.16639392907471,24.946342931249802,11.938623945800993,33.152613238890446,9.304091889558316,66.11958329919864,18.207655285235727,23.841075647644,17.241259878950128,not fire   
38.12393721105671,64.41863182504196,10.674013536683425,1.9994404277781122,30.83486211527211,9.404280723996518,43.46384567598484,13.224732654366965,17.9557729021557,1.8829068879591548,fire   
31.2740291927969,30.63220375500445,6.717617475153827,10.104015647721445,57.34943896808513,17.096458739312947,193.46526023332788,7.8759228551721865,39.415988086706626,10.90550026712834,not fire   
32.47267061519966,72.22384239371192,16.666772277900318,16.747446324970582,91.90128387422256,18.413112613277843,87.77475778889914,4.154494173215653,64.22716721337801,19.32754237485517,not fire   
24.109262708237722,27.10747049632643,15.03750815053843,6.534043936224788,65.41151653205104,21.645051967279326,146.89481843211925,10.154262464232735,35.758325359306454,10.336775050444148,fire   
24.805076195530017,53.25950424958036,8.051439848492384,16.05927777092005,73.20653476045999,65.58720308674852,43.329400102740905,17.60055158391769,31.03062577253163,19.337036293416354,fire   
31.701468467512726,35.2579386514646,27.697241209035454,2.9866992045347036,85.10306410079846,19.530348586677263,54.74653277787705,7.414400864847902,21.309940360386285,24.862946226395472,not fire   
24.339086550176535,32.702945013830586,13.055617909532023,8.9691729350185,92.23482396236898,24.148159122068613,47.06136590147931,13.136725535575755,9.047643529741695,27.481344238403732,fire   
40.32562872044505,87.38961992009547,28.930053205318828,10.295025101405916,90.46613712847298,42.15380344875017,11.855553385949726,3.8307210483821077,59.97355865648566,10.64278999745215,fire   
23.83967966674856,46.79908646810243,6.445461965742918,15.621761086689423,59.91955167963019,50.61720894335078,149.25291875303333,18.980454710463675,48.10851483571152,3.3077033530768043,fire   
29.140830730504206,56.648009586585246,20.262244131200887,13.708762342256952,77.05616350819598,47.42342837415962,215.50260337500208,8.457115643422606,20.41853037742591,28.520420209046474,fire   
25.52181340378695,37.894629511100725,27.455544399220834,13.845521662467515,65.14963190661476,17.85863602968688,102.59967080682183,7.423051902723446,3.065549033723653,2.6404811174138474,fire   
38.9053849885689,21.487962616930034,17.388794670907004,14.071324618240551,55.291182426390506,54.07430624179018,129.37061219765684,8.789784925004696,36.70939587060359,19.871722683927363,fire   
28.148642553218124,73.02668985055323,25.35652840932186,12.262312012524744,37.36103867034761,20.098430582197054,104.28442033593706,2.628832164904703,49.64509074006498,6.882766620274517,fire   
32.10299772534103,68.7033461779939,20.36909026251778,5.711691369064046,47.41445464671568,17.266086837529787,56.73478786400107,7.133408380664985,56.94575598996459,5.805334229319981,not fire   
25.46736410397518,31.394680311800037,27.018645141209397,2.76618920341031,53.17335722595894,29.98948953865539,19.002086158689814,12.396083261138,21.908041757643336,6.9162630065624615,fire   
28.00342063904453,61.96526651514958,7.608742435978294,3.4839033853892687,39.637938194507385,8.165059666462158,135.55086353751915,18.54446754900567,25.146783027660383,2.654608292575966,fire   
27.622407312676202,40.05360754684894,7.623810317447192,5.676143288634245,40.177735107475804,2.8013794897225814,86.97741379787395,3.331363785792811,62.282892629136676,25.191789430783643,not fire   
22.154548420745478,62.63053772738636,10.350448413503237,13.15205321637847,61.10986969929898,1.8089927564665058,19.32763208374398,8.63993576354026,13.724217914521649,18.10329928169108,fire   
22.286258936245773,60.96176299423829,18.167290447194212,14.37491208855694,52.526963666090616,29.48827512819926,45.693031285580005,18.286797016074495,60.01079394269004,6.1470494849498545,fire   
39.41371638327014,46.8495983696867,6.485938574065022,13.908266694515952,93.93677561954942,25.21211198206621,66.22785414243302,9.016824779743406,50.08268544678239,27.49190995694124,fire   
34.13715514862605,76.07237331517916,6.559784196089673,2.0198992497939616,45.41216665618701,38.110889450543155,135.6510557948025,5.006239838514609,43.40699161554786,22.45522566127763,not fire    
32.817964645265675,27.884340602357778,13.615560231946901,1.1849753603062947,48.04431642600218,51.88772823925867,199.93799424370334,16.03735770589695,2.7708616395679924,30.060671967580472,fire   
29.41094531459369,30.503009245487746,14.842590486111092,15.770065761828798,94.53841664663025,31.068764971733742,43.59247808890475,0.4729934294926098,35.75088170694088,13.348008345910976,fire   
22.628552051192955,25.296650652158064,23.77207986367436,10.827844432380385,41.10610429390674,27.8616585489766,189.51750600856502,17.4726657242096,31.71755777568056,26.189659346044348,fire   
31.956442117406546,85.9354442920642,25.526970928664912,2.532640487381811,56.49087580715632,62.27581184855467,83.16434627081861,13.965986445662626,15.952401842029378,15.479033942397285,fire   
30.785708044488768,65.1614391901184,8.06623923739921,2.0630269227436484,78.90445466860751,4.36524622188621,28.723982038634325,9.492369735619146,22.451285059625476,14.18584032250337,not fire   
24.640032684464696,89.64961101343734,10.485071072713948,7.749058364706142,47.38582478961263,24.02525756139484,155.9080868579681,12.503810197462192,39.57083996923907,8.490631331642831,not fire   
26.801315173802223,74.59014415652769,7.908927048254193,6.91905193113047,51.18245564985949,34.76861183728034,159.63099815679,12.918905575890737,67.18471239903812,29.655022630044062,fire   
25.802833775005,50.84060786755139,25.96628713858269,7.426316435600495,65.67252399490586,5.390029564277748,54.546097597699315,0.19642754579177346,62.659622867037776,5.041771944075453,fire   
35.5071974269551,72.1388181692844,11.390073667927059,0.5020427205410062,51.85088971345195,47.72339791095713,184.79148804310375,8.179461011016548,52.864653793148975,2.8224969291535844,not fire   
27.08972942701429,78.86959886671514,6.047625593511961,7.320543975782408,47.84320806670496,50.68405737541894,81.98342611367136,0.41011998489018786,60.88675406526184,27.932245955537415,not fire
25.125768513740688,77.39257865123403,13.700201294313988,4.161258549163095,42.99685334989539,59.63986524202402,117.4767637582824,10.759771175339278,11.351703798198432,11.662997097190427,not fire   
41.36235741007452,78.84914765520422,12.077259037339054,7.398900049054681,33.53696406422421,44.39063476332693,194.40622548377127,11.016218845566224,12.677449413304743,15.413512931127878,fire
35.1420291082833,22.32529923606833,6.557143031749018,13.175000741724375,68.39486602291092,50.466324490949475,32.88194803316723,15.719195988328616,47.89499219169106,2.7271481803323434,not fire   
36.79919639682134,54.966900472419454,12.085553800953285,9.75374232278927,60.10669267107677,53.40742745996366,39.23777620249009,3.9140392684045384,8.946317669186815,19.149755644513395,fire   
39.03870746745743,66.22478653959853,14.622268467539984,12.372804749337984,86.62775424754085,14.157083196295227,180.58747387218543,8.167012110049349,67.50830554997029,11.928240976660977,not fire   
37.56447923039539,79.91172990867102,8.65614092257908,14.255520440041714,59.74630387411748,49.15784897965584,181.06296167418668,5.935076467781508,52.27941147069039,15.781453373497264,fire   
41.281197687163754,63.43083529475455,19.629557607068488,14.135928103739024,94.89945531033663,55.393243341078126,137.3284195877245,13.947380796240484,5.750177747586747,25.30694792859751,fire   
36.13249518557167,57.65100465967759,26.276800778839654,10.570154099196177,67.43830553506912,40.87997524865459,204.1855365889748,10.497272132209702,45.79513104604793,7.41218596838488,fire   
34.455960938006214,63.471580655711385,7.180251765411338,14.415626070945217,38.74097862589939,23.661629053583805,188.48778739133758,2.201197465709683,35.33894932210107,6.10475727138189,fire   
22.555337591972066,60.68697970371795,20.55352002658125,13.10836842622919,38.708198323502984,44.3325782517049,78.99206830031227,16.440323350596497,42.56728648313425,29.282645649722117,fire   
37.80478857697614,86.07298473040603,9.34212031930542,6.745888309281599,73.19384651219687,59.24648165902889,178.05297882355052,3.8156462697682243,28.22215387148584,4.922136245162147,not fire   
41.32130742016864,48.707869063376975,17.088076609367864,6.097555479804222,29.167951492441453,62.17547027949166,160.53373766036432,3.0476285077091334,28.008056632086326,18.204496763850504,not fire   
39.12246778684302,24.694901059640184,19.283285151900948,16.519495756521607,49.664842040380464,45.22634016485046,183.96941653811098,16.953158706034653,31.289602647495357,17.15813550264132,not fire   
40.01514070209103,88.81009587039216,20.767843778927766,6.376588640829991,42.60033393036616,40.3602327962793,134.89698624629204,4.181437634161774,22.051938816992216,2.6170639053286266,fire   
36.06248964711747,47.35577356839318,12.592632530855626,10.116623646899455,86.577095599786,61.228851625267964,164.99459599214936,8.899315138283443,40.19835837628393,0.12718409173871856,fire
33.026107760339755,61.422651296812354,16.676084400398196,12.233449260040986,42.07236200032108,34.00452758376358,149.4258194858727,13.215591602723547,55.39182486908548,1.2743234459901838,fire   
35.52908318093873,23.974314474206516,9.663522323822807,2.071182982492015,56.277088685508446,5.049845367508882,143.37391995575126,9.239392701582062,32.35267392096188,12.752882932223292,fire   
24.07274124564709,22.590803824592037,24.219039291975474,10.783707339822547,53.630873270496366,35.01499215355914,31.23774057942446,8.271942766093442,58.643257499438356,15.244409702168577,not fire   
22.99473035504424,67.86811491769801,8.69995323970205,11.812564708188622,60.573078699786194,23.788863214693404,30.365196352024157,9.530359619064098,9.044021666709634,0.48193955772413727,fire   
35.89283730589854,55.56122489216049,24.7519447368271,15.03845508071586,52.401819664188444,10.488712467338818,9.872051031528148,12.47729289512888,24.66979123834513,18.928339103219912,not fire   
25.037379152532353,39.9931964337803,22.269755192141968,4.844548004174085,62.802201986278504,43.517491803376586,200.03022761128955,16.685348164142706,53.65333312147417,2.5666301101049065,fire   
37.69187434222383,57.94721392416685,13.772772948421725,15.862329672487489,48.02446327842307,57.082561739604486,208.74471071433757,12.844071674995767,47.293112038678245,15.839275576790413,fire   
39.663805561524164,51.24453248026538,22.671213903786995,11.551392558767137,55.466422077187744,0.7537461900939075,216.77746309165096,6.956408200474655,45.87494528661354,7.784277917820972,not fire   
33.04720825789846,81.9776423252845,10.181375905607785,3.749613153451,62.72295105543758,47.097901317320456,108.32122592892081,18.884349101623954,44.44531974767375,10.4426286533836,fire   
30.538587971474655,28.60352410019113,19.709313295241,14.06409563132989,82.20889306830989,26.31639287291492,174.34970751299696,9.082386665412967,51.94135619517169,16.208803356859043,not fire   
36.96847684239485,34.270475074174385,25.66097020629421,10.35688434084695,55.708451082335564,49.511322564025065,96.71036756500436,8.483847750911025,65.11962014194611,28.299350393733416,fire   
33.97030094202109,30.693100294341942,8.417498214376426,5.404129092397488,41.61334200395748,15.92255554094039,74.84880886990526,6.5551533020540464,39.545401088163025,28.422651254104526,not fire   
29.211182888426215,48.640681733655825,17.0698951831886,7.110473728758061,84.62903865361018,29.83933313324671,218.61076736244348,11.07489931637075,54.71164525668449,10.263330558869956,fire   
39.19370876798586,31.006032263063936,19.705242308596585,3.0579127025011403,81.33537039038937,16.83934232506641,59.96489891106026,14.210728926302025,20.330074107375285,3.4295654204181814,not fire   
26.996393185400642,48.166763041197925,11.965011128996256,16.337329676214033,56.994845994932305,58.923600860928936,146.1113470767321,9.510158343564397,66.83679201289802,17.012734125230306,not fire   
39.35610416463089,77.00850713101481,13.903150203299365,10.739073979215725,51.438271419770544,39.86904021123982,207.7413587106891,16.29289497187591,22.65202683677062,9.599967651761155,fire 
34.78702612179148,70.92031904978089,12.772643899566667,13.881282909996226,58.84353255549317,46.35834834510133,31.882531291142456,15.661347772596688,9.93445399552217,12.732194057790943,not fire   
31.50215755970843,72.54391814666722,18.216097386023456,0.05246784514138288,41.03095660546467,24.477046770654887,177.25551803696607,13.918444986448035,61.00944853418368,26.55496762609276,fire   
34.972085259862745,64.83130731495265,23.103931330649715,0.7827960775896842,77.75115369640324,63.278235764663684,108.92931701605745,2.421396126023134,8.018633622316358,1.2762645708601519,fire   
24.225109728962018,25.236266347306078,11.348862243214056,0.33743977519576623,42.92846877066686,19.388494978786465,189.33581670446588,14.326264405233728,22.121957317513147,7.430935786259823,fire   
31.092882610321148,63.91194887177813,28.87268596888627,6.1964339794951995,59.94613070844949,28.951815789113855,37.98877536542805,16.22912796937868,40.930987835923084,7.487820598469418,not fire   
38.23190567717566,39.84700546546273,11.992420224428589,2.681907007702855,47.770470535726886,62.21371246984762,104.89725441653862,17.491571679910876,56.552692528979705,15.263611839493732,not fire   
28.502798671215018,86.21802563936951,24.113607059848,13.6728442762332,78.6207313576361,63.206899391896336,179.14878793630717,0.7242318952828907,53.52330976009159,10.872477214902814,fire   
41.85676318444802,34.143193245977955,15.53467187915435,2.1009805490175255,66.05997119027779,38.62332386438485,90.4634467056857,5.590219209054146,3.668599284739397,14.07639496113254,not fire   
30.51711967374571,49.07877778874772,28.49989345473746,6.095755203302425,35.795810466658736,28.46978443604665,147.98548876439762,0.48735096261800503,2.4354995793884124,5.303908118396719,not fire   
31.05571990298003,62.83023507747044,20.7022657481021,4.8709345020185735,84.9939660371767,40.835645123313334,120.64182388183652,8.762553927278764,51.17059289569025,11.395971860512926,fire   
36.600915854809884,71.50898953506201,6.055587272534123,14.425092891599501,84.90270463147932,21.848211213742896,176.48902691773287,0.27125175139360114,52.458946685131075,21.48309956272818,not fire   
27.49042676886823,39.93159041422085,17.207842288015236,11.157136647877952,93.48265659812401,60.476343390088836,28.561906211034362,18.473105012085508,36.103216454565434,28.125916946180137,not fire   
39.66141806737923,33.6754323656072,17.10016295805054,7.766807538510977,78.86827425029706,34.83523427518125,65.78149464770419,15.934955542680266,37.76011700351715,17.424011311186987,not fire   
39.99586176600614,42.62050400579085,17.81608753572197,11.718410835270014,47.86640325876452,64.7501598367065,162.08238351536156,17.68693039132378,35.85808493515484,17.318383678908194,not fire   
39.361020000101234,89.81273670084562,17.708804015645356,2.6732971560835694,80.81430246346618,58.65092995889569,199.5836778074335,5.480534432708073,65.7361837055656,3.5062046100623068,fire   
27.66042902971415,42.03537538749724,20.550556417522092,12.98532169369065,88.81471679670268,31.968853465896803,143.3848606684158,3.5432703460525987,54.801005381000294,19.512581804071512,fire   
27.852333195855135,69.13697311657916,23.807964619751676,8.373509013227208,44.16344825678752,48.096676736792425,188.3716491214204,13.110821204617197,31.34599141474816,20.71314264713055,fire   
30.04138845559675,42.4097924438884,12.715748396773838,14.464073588729137,32.489169607344095,38.38655448155582,157.5783522075234,4.304500680238428,44.7934163810922,11.31955166746071,fire   
23.332377093336873,34.88483978517284,25.39401423402825,10.64516989575677,80.98407130972495,2.7388921163671833,207.40567068723314,7.822797358243539,22.77089028811322,25.747780698764426,fire   
31.181478150848207,75.44611931188386,23.366043802106677,12.090347400019596,59.200902053416684,34.654897420990324,106.01430556435865,3.3951839106894846,29.425886554966386,15.981521796350608,fire   
36.49023206284997,68.28585763142223,10.131711904797996,16.747361871397104,90.94141564194766,33.756559010007855,154.62220697197398,11.649771997348093,14.753856140438081,3.747462473034572,fire   
36.96320362396245,77.77197453156018,18.203016326922132,1.8268380452926054,37.46048733203085,32.04346834547145,70.25804008067443,2.4031148203954813,47.91163137585968,26.84524133917955,not fire   
22.994375774829063,49.90937442296769,22.2678641552335,6.353138125655416,50.20923424740124,17.70544423005266,32.83018638491656,15.30061070546718,17.044385627175796,6.483848078404284,fire
28.951902568757347,48.219857097310395,20.846875164235627,1.835456829724805,93.20242777571056,12.892708802617848,162.54868785510786,7.965940680978564,54.49092047749773,4.023171500682458,fire   
33.73154973925953,55.775407832288415,7.54997376607157,0.13646267984179303,58.70561643245338,8.123079792764752,126.34430208937609,8.118033464159955,63.171647342964874,17.876921199926006,fire   
24.327745063400567,35.39995661484147,24.346613710534072,0.027156707324702458,82.33773902825351,59.765985151600646,104.8354249565827,18.685531783709443,29.555795658934667,23.24240545662636,fire   
37.71260404203472,59.69920689805525,9.374453970356603,8.92791908549789,55.48992871731306,50.287358916144264,124.8624970663158,6.227336628128951,64.90576977190797,13.87593808507357,fire   
38.0712084144644,45.1246770930448,23.975274417198968,8.813890513558642,49.73299092477134,42.26574704956659,110.15757738626708,14.039581444524014,11.958281564304391,21.22237454322113,not fire   
22.579685570564074,32.70458897229862,23.05059159170341,15.287855624533723,81.98447496334005,45.2773177490746,208.32215397111486,11.873270474351358,49.58557974992403,1.8444690255591025,fire   
33.427369719981286,28.74940889446386,21.662786980231594,0.5753213375869964,46.65393642601602,58.67299261244558,119.8023747567443,2.04034328858031,40.32385992382665,27.892201603188912,fire   
35.24867677829429,29.97389013908735,9.614826003683202,5.84897867446295,84.43562553936944,57.01675308714282,147.98530252163965,9.223771202508189,4.492362602451376,0.22265159487087158,fire   
31.016219270436885,64.88844306493198,25.02869609549792,6.969635878613112,44.14623137714859,50.37907181783855,209.7047825111127,6.463021599687484,64.34921396037122,6.8046702457607235,fire   
22.817010760853115,29.60149762948089,28.59270088916923,11.793960245347316,39.03827827310314,39.374043766898545,54.89054959944971,14.229236686544374,47.93397562220256,29.356678193352195,fire   
34.92717368574448,52.734918253839474,24.991513609463873,14.999475365898773,42.36937873183304,40.38639677306527,51.33587252296957,18.082902084418507,41.082503483603865,6.743745688046498,fire   
33.50557981841505,56.873455791487956,18.458438963151607,7.042849227902481,46.11195140796586,6.573090157768135,153.55118128854048,3.6565719535616656,2.5477228997781056,25.175990218012647,fire   
33.70736405012365,60.940651050509935,21.72689130673306,8.444664433599208,45.45967352224423,15.60288520768274,200.68355425597076,6.605095360441668,39.90083142209826,14.86487185059316,fire   
36.72296889825763,70.2550409251777,11.847246440781348,0.8457644725692479,48.71743569412878,51.422489017995034,202.24254440192072,0.6434480743290064,27.31112748664337,14.886479038206778,fire   
28.544569037060022,29.642758576572177,17.871206963240724,16.39503444529816,81.63833345128702,54.66438309340289,109.26761488191825,12.331692677444616,36.19590477172985,7.681883750207561,not fire   
36.55432601384531,22.63709013031249,19.65566477582997,9.216096700616816,58.10906244371897,37.937032846940305,175.84960636447576,0.4592443578692481,25.045153053711378,9.556948630836237,not fire   
33.812440083762475,25.404218696076338,15.525822671935568,0.2893482473987309,45.07022606125007,58.05849684870084,135.5289276361979,0.49748394683792074,20.84730176464611,20.590385094800073,fire   
30.112635056445672,24.536887028662154,24.53603262849508,12.352953168047488,37.447617333750074,56.97837652928163,132.51381712887525,11.934284802242672,5.050861414308712,11.381803518249022,fire 
31.189970988499105,42.16615900194882,14.112783507043867,9.533535942376398,54.399359970779,63.380755443762,43.65489372724111,18.465938422077578,53.88107012217163,5.599306084546017,fire   
29.184821321292855,49.00532217381112,9.668723441744262,11.607548124551986,82.18904950274116,65.82253335845638,35.71577146312941,5.953659190050836,1.7810297111137903,3.6512723124080577,fire   
31.464344070076834,82.38055214784276,26.32751582836137,16.404481893230123,81.65669134875913,49.85054934511465,8.954357045653731,18.76474731693622,9.044322206035163,0.1863901390888854,fire   
29.914186974492736,23.556924158816713,9.875874727488466,2.7104185307056015,50.664599761915696,31.522652963796887,38.71774246059594,2.4196717172125783,25.402150939908807,18.683699466440565,not fire   
40.78886344664541,64.28458920879382,8.98795239340222,9.475641462314684,74.20061501948359,44.31547196255432,204.78447811017367,15.513116918416225,32.58482892843896,14.72364317238446,not fire   
30.93218152246932,42.02415760312097,17.160742118388608,12.50001186780946,32.47202402654265,27.01944935946578,179.43248453765688,18.73041269364697,43.48001756216405,19.007664470434758,fire   
40.37957072016446,48.96771981904929,25.294173561455594,14.323239349514747,42.36456369212847,37.158200343081724,7.15716676707595,0.6925784975430249,45.50397443603808,3.2519171962159925,not fire    
23.400133094039248,37.97043256646085,21.23706504204064,13.678250394061772,50.47297186592965,50.05453111341709,20.76099889092611,7.431578523336956,55.49792061736819,7.861099667382192,fire   
24.481319215427547,63.67660886082597,17.922899127793492,11.231091800016076,69.82796872651366,18.83674486980903,178.40470223172142,3.4103235709351853,58.082975572421155,15.480845614011448,not fire   
34.75342132027515,44.39306129262555,21.217845670798315,15.06194954996884,30.24437734664797,28.656183531311928,177.1646342001359,6.909796637900733,37.4458842016276,28.333867687829148,not fire   
31.19297917786164,51.26832869130597,24.202037621184225,1.606409636485641,84.23889104741163,11.909768084466558,210.63837753938793,18.870890392422755,52.569844434187374,12.68067659581093,fire
37.13540274743445,33.90182157029813,23.281078420994998,5.773797037492811,62.56095938573922,36.68551731342692,93.51000256005618,4.702424220899634,17.08485517497773,26.336997791147002,fire   
30.61351122098496,29.747615050364036,8.937254434768628,9.673265938779815,66.1217133432786,64.76453033175804,192.72378215289476,11.595418167899874,58.35842763744589,0.7044709964594706,fire   
27.491943209142057,87.46749358783748,20.899296540427443,14.405865944153675,35.806800219306226,63.13184444472039,138.40305048692977,15.824869349266462,61.07272825870261,7.276264635843398,fire   
39.78783821898021,50.10380401854948,19.962168052165325,10.228854119772521,29.683051895523015,52.52818891066309,173.3058399476551,6.625205068938012,46.06654951765185,25.927745579444355,not fire   
35.398015850698286,40.45934032180027,25.477920092341243,6.037265221781557,40.13417362808687,39.364317415111515,122.7190025848688,15.364362824748618,20.997191665760113,16.140437896493502,fire   
41.34843214445662,62.89831449879512,18.4249505706169,13.50851289114791,34.13462658196404,59.81515925411581,197.07417173040756,10.911888352120066,4.661415718033175,7.354759238086983,fire   
28.47400757202056,71.14515415417378,10.786155734653798,4.412911417772447,35.63030194342992,48.31971543363591,24.429129054736322,17.54212053359501,50.6003810503919,6.155334786698417,fire   
36.999097930331075,72.02343388451936,24.268023674740835,7.339207956685473,53.06760322272223,57.32784831924905,80.9438194110819,4.116459700324531,24.199493027146374,7.228814365750179,not fire   
33.89679947952568,27.13805350799277,14.269517884627325,6.2383131229792905,50.37977857668619,13.1153318401236,109.86224603705082,10.563980623277388,34.757487078425164,19.65613478534595,not fire   
34.876800219914394,52.29493178416088,20.78531146886855,0.5657030690366692,36.908553775945734,48.10863803442197,174.15473959259737,12.245936958252951,62.33750543293996,12.145450792448235,fire   
24.134157131077448,30.53328599909502,18.363428903948776,11.403693137924272,81.02382090729913,61.36090675418823,119.18635905100109,15.767044840867475,32.439001239219344,0.9294805278514522,fire   
22.862587364897646,54.98793480738816,11.662483025643155,13.581631013001342,78.51935868914691,7.4522784947572145,194.3424105435206,4.098635491697336,20.36011904938324,12.021686962818807,fire   
31.87606137026077,81.25295802017851,15.085727086805566,9.201184140061857,91.61845466682007,14.515442692253318,67.56505478058914,16.34713155656249,47.86046246518379,29.735044087961324,fire   
37.681430903872645,28.309894402404673,25.61141489642927,6.398360991062223,37.740263600595405,65.66365208363004,36.378243516747666,9.97858463190591,64.74205860302949,1.6186109217318214,not fire   
34.381929966313635,84.79469428406463,9.23349225586524,12.202318547488272,77.63505993289502,38.261657614306756,32.556082657605806,5.358129618064798,64.90096519051289,5.408778222530349,not fire   
31.51444358492569,34.75247247591776,12.550116337052817,0.05324426352112735,46.05025696424451,58.616366011883215,142.51651888220104,18.3566819863856,41.92503494300215,4.966449776309844,not fire   
